Id,Probability
22049,0.016628727
22050,0.004142851
22051,0.15163295
22052,0.007426777
22053,0.023130074
22054,0.496936381
22055,0.007466595
22056,0.048376601
22057,0.781422436
22058,0.026852205
22059,0.065568276
22060,0.018268626
22061,0.023061665
22062,0.138102785
22063,0.004880938
22064,0.003867855
22065,0.00885332
22066,0.259681553
22067,0.003953499
22068,0.037652396
22069,0.005364378
22070,0.009526876
22071,0.011473464
22072,0.012579084
22073,0.023068042
22074,0.009419937
22075,0.011069477
22076,0.094222896
22077,0.009123965
22078,0.055977028
22079,0.077290729
22080,0.030117366
22081,0.082422346
22082,0.0043894
22083,0.095521323
22084,0.488828868
22085,0.008550064
22086,0.091274194
22087,0.006246783
22088,0.005797583
22089,0.005503274
22090,0.123626679
22091,0.016473589
22092,0.010131721
22093,0.004420818
22094,0.067347564
22095,0.013460903
22096,0.006170445
22097,0.028069075
22098,0.336620599
22099,0.129930079
22100,0.02770753
22101,0.006213573
22102,0.125551835
22103,0.014691612
22104,0.011425721
22105,0.269481301
22106,0.023765964
22107,0.033418763
22108,0.010313998
22109,0.010285937
22110,0.007965861
22111,0.139129892
22112,0.016672794
22113,0.008765662
22114,0.004559224
22115,0.007521135
22116,0.044510882
22117,0.003252798
22118,0.016313232
22119,0.047756899
22120,0.086482994
22121,0.006461417
22122,0.005476617
22123,0.010493017
22124,0.005246339
22125,0.064116634
22126,0.047304757
22127,0.087730125
22128,0.047163654
22129,0.013055036
22130,0.017628865
22131,0.004024821
22132,0.003049094
22133,0.035611741
22134,0.374601334
22135,0.23650144
22136,0.013879668
22137,0.006669838
22138,0.036027636
22139,0.006659263
22140,0.008650215
22141,0.010026257
22142,0.010940727
22143,0.005813268
22144,0.336672008
22145,0.195174798
22146,0.023988223
22147,0.032497652
22148,0.009543039
22149,0.007258701
22150,0.074886978
22151,0.038836878
22152,0.027297936
22153,0.074775681
22154,0.020213993
22155,0.009527605
22156,0.028157771
22157,0.007349952
22158,0.014392823
22159,0.025079573
22160,0.029801993
22161,0.010918557
22162,0.066881396
22163,0.040385175
22164,0.046788245
22165,0.013580548
22166,0.008328636
22167,0.008581594
22168,0.079061061
22169,0.006050225
22170,0.060391493
22171,0.053797193
22172,0.052286852
22173,0.020295899
22174,0.013286297
22175,0.040610719
22176,0.0426034
22177,0.00709911
22178,0.071614534
22179,0.021851271
22180,0.011735937
22181,0.012639027
22182,0.081460647
22183,0.020547424
22184,0.054646626
22185,0.009339027
22186,0.005541717
22187,0.064918622
22188,0.005311147
22189,0.006665299
22190,0.014606442
22191,0.016069155
22192,0.007354218
22193,0.332643479
22194,0.008866736
22195,0.004671085
22196,0.286348939
22197,0.133466721
22198,0.008213173
22199,0.053256717
22200,0.007444693
22201,0.020576954
22202,0.013420866
22203,0.016072383
22204,0.018500688
22205,0.050197944
22206,0.009876879
22207,0.010232402
22208,0.029267438
22209,0.399511337
22210,0.011802649
22211,0.005920348
22212,0.00501665
22213,0.009003987
22214,0.008711714
22215,0.006303666
22216,0.04109785
22217,0.071975186
22218,0.006959395
22219,0.007298302
22220,0.017509656
22221,0.255318224
22222,0.054975107
22223,0.010559482
22224,0.044554066
22225,0.009803367
22226,0.011312356
22227,0.096224479
22228,0.059275333
22229,0.006209827
22230,0.298583448
22231,0.146215498
22232,0.03761654
22233,0.009675844
22234,0.185120106
22235,0.043608412
22236,0.398909599
22237,0.398427397
22238,0.06679333
22239,0.004955182
22240,0.007002406
22241,0.498850733
22242,0.100343458
22243,0.012068695
22244,0.018439207
22245,0.141241387
22246,0.012540414
22247,0.023356881
22248,0.00848652
22249,0.007428412
22250,0.025041929
22251,0.180684149
22252,0.100180551
22253,0.190534323
22254,0.011550698
22255,0.009817898
22256,0.008904534
22257,0.004675157
22258,0.570446789
22259,0.047862381
22260,0.007019629
22261,0.018119069
22262,0.00315266
22263,0.012874664
22264,0.036457736
22265,0.008756503
22266,0.006404789
22267,0.069025144
22268,0.198728129
22269,0.322190821
22270,0.017522261
22271,0.026976775
22272,0.02632424
22273,0.011438331
22274,0.032681927
22275,0.019227011
22276,0.009219983
22277,0.043212496
22278,0.029567942
22279,0.022554107
22280,0.021581918
22281,0.036300514
22282,0.013365501
22283,0.060783245
22284,0.003772662
22285,0.026394023
22286,0.03692336
22287,0.021742305
22288,0.022378918
22289,0.007865216
22290,0.025245674
22291,0.154591739
22292,0.132951871
22293,0.336435646
22294,0.495952219
22295,0.119646728
22296,0.049751151
22297,0.032937143
22298,0.011910829
22299,0.012422334
22300,0.016933843
22301,0.038418468
22302,0.031524602
22303,0.006866476
22304,0.052296828
22305,0.413382202
22306,0.008733128
22307,0.04338026
22308,0.188041404
22309,0.015191132
22310,0.028921191
22311,0.012289059
22312,0.068224706
22313,0.007387382
22314,0.057203628
22315,0.003620127
22316,0.03900212
22317,0.143111914
22318,0.233456224
22319,0.018465569
22320,0.027466208
22321,0.035002455
22322,0.017799137
22323,0.024156384
22324,0.022349924
22325,0.028762626
22326,0.008191783
22327,0.003640773
22328,0.009079948
22329,0.008822352
22330,0.009066678
22331,0.00636757
22332,0.057941638
22333,0.025635203
22334,0.04319698
22335,0.012837906
22336,0.074607283
22337,0.185337514
22338,0.037536398
22339,0.082206063
22340,0.008275616
22341,0.255802512
22342,0.006937107
22343,0.004440248
22344,0.009896625
22345,0.009808275
22346,0.008910938
22347,0.013331468
22348,0.029838337
22349,0.282638997
22350,0.008487519
22351,0.03911446
22352,0.016858283
22353,0.068797246
22354,0.011902907
22355,0.11013031
22356,0.01224157
22357,0.094932273
22358,0.251852214
22359,0.139911011
22360,0.077998452
22361,0.012052417
22362,0.022348715
22363,0.004410718
22364,0.019552756
22365,0.055407405
22366,0.112890504
22367,0.028969722
22368,0.005160592
22369,0.022111773
22370,0.012015317
22371,0.084416218
22372,0.60668087
22373,0.005584126
22374,0.330272496
22375,0.044823755
22376,0.029981915
22377,0.098197289
22378,0.005847898
22379,0.375685424
22380,0.012683154
22381,0.019460939
22382,0.386409551
22383,0.097593971
22384,0.105147779
22385,0.039525524
22386,0.014907911
22387,0.014481664
22388,0.222889468
22389,0.034612313
22390,0.009490679
22391,0.00882668
22392,0.075434767
22393,0.010137194
22394,0.018704737
22395,0.067535847
22396,0.01709066
22397,0.006672454
22398,0.073792227
22399,0.005844517
22400,0.387832612
22401,0.018163823
22402,0.071814962
22403,0.007017946
22404,0.005545161
22405,0.005598466
22406,0.004288546
22407,0.052978341
22408,0.027060432
22409,0.003920402
22410,0.054298531
22411,0.011652268
22412,0.006767655
22413,0.008481914
22414,0.012919392
22415,0.606830239
22416,0.040508978
22417,0.039653674
22418,0.012664718
22419,0.023751663
22420,0.009918463
22421,0.126471967
22422,0.145691559
22423,0.014617523
22424,0.070899084
22425,0.014783408
22426,0.004115579
22427,0.01270068
22428,0.005836322
22429,0.065901063
22430,0.011077617
22431,0.009992774
22432,0.053559721
22433,0.009902325
22434,0.01572963
22435,0.019310797
22436,0.016957402
22437,0.242925271
22438,0.012145213
22439,0.072740905
22440,0.005397712
22441,0.014101417
22442,0.063541658
22443,0.022685416
22444,0.019559693
22445,0.005921922
22446,0.032222513
22447,0.022328366
22448,0.564276993
22449,0.016698971
22450,0.087669678
22451,0.016992541
22452,0.074632637
22453,0.036763497
22454,0.010915397
22455,0.091588967
22456,0.006206417
22457,0.006960202
22458,0.014429945
22459,0.04666838
22460,0.003519985
22461,0.005161352
22462,0.076735944
22463,0.019182747
22464,0.008371166
22465,0.017756971
22466,0.006562238
22467,0.005643568
22468,0.107331216
22469,0.226945132
22470,0.010294334
22471,0.00323087
22472,0.029200099
22473,0.047195662
22474,0.012574518
22475,0.093312591
22476,0.047039881
22477,0.058490541
22478,0.040319268
22479,0.007280753
22480,0.007939586
22481,0.009168813
22482,0.004253143
22483,0.006463108
22484,0.011880719
22485,0.049687367
22486,0.079080135
22487,0.03071682
22488,0.036570415
22489,0.116971664
22490,0.422629803
22491,0.458329231
22492,0.028630368
22493,0.013989564
22494,0.232710153
22495,0.002864766
22496,0.011647669
22497,0.053197101
22498,0.235915437
22499,0.093874857
22500,0.009146322
22501,0.082544446
22502,0.006350128
22503,0.093833826
22504,0.02845414
22505,0.004399791
22506,0.007005033
22507,0.026425546
22508,0.020301731
22509,0.048481613
22510,0.011945195
22511,0.007332185
22512,0.024293333
22513,0.00341705
22514,0.017521307
22515,0.268272519
22516,0.030227501
22517,0.013967723
22518,0.022500778
22519,0.003421188
22520,0.006375552
22521,0.005928478
22522,0.400967717
22523,0.051850695
22524,0.032907858
22525,0.023679785
22526,0.011871213
22527,0.034274593
22528,0.116180182
22529,0.012687287
22530,0.024611922
22531,0.013081663
22532,0.028578021
22533,0.005909122
22534,0.00629944
22535,0.02263115
22536,0.110961102
22537,0.026073407
22538,0.005957798
22539,0.00351172
22540,0.094481252
22541,0.004231451
22542,0.153158784
22543,0.006462066
22544,0.011351204
22545,0.07188417
22546,0.190008417
22547,0.066307887
22548,0.00777477
22549,0.010653948
22550,0.005701775
22551,0.018738752
22552,0.005447846
22553,0.017850777
22554,0.171551585
22555,0.058119897
22556,0.019863212
22557,0.325172096
22558,0.4078888
22559,0.010155622
22560,0.008624594
22561,0.004001542
22562,0.00930533
22563,0.016568717
22564,0.087561592
22565,0.132202089
22566,0.057899341
22567,0.026133498
22568,0.321600169
22569,0.006936878
22570,0.019193385
22571,0.029239528
22572,0.013397084
22573,0.006379335
22574,0.022365088
22575,0.042439878
22576,0.00444048
22577,0.109242812
22578,0.01110118
22579,0.00819441
22580,0.022576276
22581,0.009240767
22582,0.185060248
22583,0.004820869
22584,0.008824087
22585,0.011014084
22586,0.018091036
22587,0.057055414
22588,0.00552051
22589,0.004299155
22590,0.005138411
22591,0.010580732
22592,0.010571336
22593,0.018094689
22594,0.033824831
22595,0.006054523
22596,0.007248977
22597,0.070900053
22598,0.075593382
22599,0.034133445
22600,0.111026227
22601,0.03357796
22602,0.010717134
22603,0.004876054
22604,0.007929816
22605,0.008663552
22606,0.012270727
22607,0.182836875
22608,0.066280827
22609,0.010255928
22610,0.141762957
22611,0.009618524
22612,0.044322338
22613,0.085596643
22614,0.018324032
22615,0.076100215
22616,0.053438243
22617,0.089559488
22618,0.070495829
22619,0.191901326
22620,0.044978298
22621,0.069386244
22622,0.059044737
22623,0.007690391
22624,0.055841796
22625,0.020583248
22626,0.005732464
22627,0.055033635
22628,0.288862377
22629,0.024322471
22630,0.071858741
22631,0.128254294
22632,0.064880885
22633,0.008363131
22634,0.005750903
22635,0.004022303
22636,0.013168554
22637,0.012674494
22638,0.013908545
22639,0.006145663
22640,0.019032372
22641,0.010701291
22642,0.012665504
22643,0.009690796
22644,0.013820461
22645,0.483733833
22646,0.008597519
22647,0.050534919
22648,0.064261116
22649,0.006968971
22650,0.062593661
22651,0.010598623
22652,0.299751014
22653,0.025582219
22654,0.063301675
22655,0.201913297
22656,0.054876532
22657,0.013086258
22658,0.010497424
22659,0.023756417
22660,0.005371812
22661,0.160897687
22662,0.016045189
22663,0.027069172
22664,0.004116373
22665,0.034138463
22666,0.009416405
22667,0.006082813
22668,0.002645515
22669,0.00713414
22670,0.022587001
22671,0.006742453
22672,0.008931964
22673,0.227978736
22674,0.013985421
22675,0.006500829
22676,0.215681836
22677,0.073479123
22678,0.010272067
22679,0.045292024
22680,0.323997557
22681,0.492189348
22682,0.014471526
22683,0.07645303
22684,0.011775346
22685,0.009186421
22686,0.022197146
22687,0.486258626
22688,0.009874343
22689,0.013318291
22690,0.082809053
22691,0.007714335
22692,0.002921148
22693,0.053096671
22694,0.447719783
22695,0.011903239
22696,0.00713857
22697,0.210723028
22698,0.041758686
22699,0.007069162
22700,0.158430815
22701,0.009693103
22702,0.003746017
22703,0.09196455
22704,0.07092908
22705,0.011159715
22706,0.00539283
22707,0.005884097
22708,0.354877323
22709,0.168472931
22710,0.077199541
22711,0.334971428
22712,0.009121986
22713,0.004381492
22714,0.008779184
22715,0.104344398
22716,0.007351851
22717,0.020921513
22718,0.011824242
22719,0.013381935
22720,0.005678159
22721,0.010115165
22722,0.017683104
22723,0.010899069
22724,0.004662985
22725,0.003057372
22726,0.078332894
22727,0.006321768
22728,0.026656985
22729,0.008160369
22730,0.036357157
22731,0.283842057
22732,0.009115613
22733,0.018340133
22734,0.021103853
22735,0.075761162
22736,0.012381243
22737,0.152532265
22738,0.064377449
22739,0.020117654
22740,0.076489463
22741,0.007524093
22742,0.005594815
22743,0.002814373
22744,0.055944029
22745,0.019270521
22746,0.240272224
22747,0.085281096
22748,0.022991868
22749,0.006107616
22750,0.052023172
22751,0.121018007
22752,0.063458696
22753,0.005067958
22754,0.086993448
22755,0.037283562
22756,0.004553908
22757,0.035992377
22758,0.011209704
22759,0.005214333
22760,0.005180013
22761,0.007070786
22762,0.025739543
22763,0.011963003
22764,0.100942604
22765,0.185864866
22766,0.167459458
22767,0.012464794
22768,0.030119779
22769,0.022320382
22770,0.693502307
22771,0.006661174
22772,0.013895667
22773,0.022755295
22774,0.012467095
22775,0.036102723
22776,0.008658304
22777,0.039808609
22778,0.401367486
22779,0.347174197
22780,0.00845054
22781,0.019961072
22782,0.061465785
22783,0.455177814
22784,0.012643461
22785,0.11388094
22786,0.030170033
22787,0.076331146
22788,0.020675635
22789,0.047956087
22790,0.0038128
22791,0.011296768
22792,0.009445784
22793,0.010613705
22794,0.055398691
22795,0.008392179
22796,0.078725651
22797,0.243760124
22798,0.234674484
22799,0.009843176
22800,0.008421382
22801,0.108510137
22802,0.003569269
22803,0.037295766
22804,0.067127347
22805,0.008118555
22806,0.050652556
22807,0.028375192
22808,0.042866856
22809,0.152739257
22810,0.009344137
22811,0.025146818
22812,0.009014365
22813,0.022131762
22814,0.04408684
22815,0.044173397
22816,0.005626307
22817,0.252332419
22818,0.03986939
22819,0.011169085
22820,0.01313014
22821,0.007927794
22822,0.007014917
22823,0.234213084
22824,0.031454816
22825,0.096663147
22826,0.038640741
22827,0.014218662
22828,0.039483186
22829,0.134492815
22830,0.018722469
22831,0.010910047
22832,0.002501092
22833,0.09528143
22834,0.712426901
22835,0.012848184
22836,0.01523197
22837,0.011376769
22838,0.025609035
22839,0.03877233
22840,0.028401552
22841,0.012627468
22842,0.071660578
22843,0.020788355
22844,0.013586552
22845,0.043846581
22846,0.12148755
22847,0.002951378
22848,0.008179696
22849,0.005043468
22850,0.012880191
22851,0.037988208
22852,0.028124273
22853,0.058746394
22854,0.041145548
22855,0.029072324
22856,0.204336822
22857,0.107965633
22858,0.629526258
22859,0.006994026
22860,0.05680874
22861,0.005754212
22862,0.005689391
22863,0.003164547
22864,0.01517476
22865,0.005986751
22866,0.113871351
22867,0.475390166
22868,0.003670013
22869,0.012661414
22870,0.011136103
22871,0.015462413
22872,0.058376737
22873,0.005684931
22874,0.548845172
22875,0.785033464
22876,0.498537898
22877,0.083604217
22878,0.008489115
22879,0.007811419
22880,0.150262743
22881,0.013938515
22882,0.006207052
22883,0.016919274
22884,0.014620122
22885,0.014460214
22886,0.163374126
22887,0.025900368
22888,0.009726749
22889,0.019111268
22890,0.016189834
22891,0.014568361
22892,0.090484031
22893,0.012984508
22894,0.014369627
22895,0.010036385
22896,0.013297491
22897,0.068323188
22898,0.012988408
22899,0.036126163
22900,0.036545798
22901,0.005234331
22902,0.006751509
22903,0.016250897
22904,0.009450223
22905,0.06436418
22906,0.008759351
22907,0.689632237
22908,0.010177538
22909,0.023192106
22910,0.004796967
22911,0.093998164
22912,0.009562529
22913,0.01024291
22914,0.06716276
22915,0.012722882
22916,0.323307872
22917,0.025217235
22918,0.010427797
22919,0.089389041
22920,0.168844447
22921,0.005731893
22922,0.022592466
22923,0.016240349
22924,0.058916222
22925,0.034248244
22926,0.126166537
22927,0.004781374
22928,0.094325662
22929,0.008850738
22930,0.504469693
22931,0.020150619
22932,0.048465341
22933,0.007885992
22934,0.057497449
22935,0.005083726
22936,0.067901127
22937,0.012210859
22938,0.023905937
22939,0.020377913
22940,0.111041099
22941,0.056494404
22942,0.012961428
22943,0.014810727
22944,0.004574016
22945,0.216383055
22946,0.042355161
22947,0.008724007
22948,0.01324969
22949,0.023373974
22950,0.024549441
22951,0.069749124
22952,0.007173665
22953,0.261078924
22954,0.189605266
22955,0.016073022
22956,0.009830729
22957,0.005889664
22958,0.046445422
22959,0.527764916
22960,0.012855334
22961,0.150024056
22962,0.188257009
22963,0.005294783
22964,0.013733522
22965,0.030803269
22966,0.014694973
22967,0.01324671
22968,0.578720808
22969,0.130381078
22970,0.062098406
22971,0.311545223
22972,0.003749122
22973,0.005210656
22974,0.176400676
22975,0.03096501
22976,0.165657103
22977,0.039839283
22978,0.04259488
22979,0.311219513
22980,0.008460882
22981,0.017358903
22982,0.096295282
22983,0.563035131
22984,0.08403755
22985,0.006473318
22986,0.021989973
22987,0.019265916
22988,0.070440151
22989,0.015754394
22990,0.012555251
22991,0.104050033
22992,0.036690544
22993,0.006097909
22994,0.043471508
22995,0.02344479
22996,0.055653486
22997,0.014391213
22998,0.004107163
22999,0.016221361
23000,0.19906427
23001,0.005050151
23002,0.443502873
23003,0.012728501
23004,0.006930061
23005,0.005819775
23006,0.040415727
23007,0.051872246
23008,0.040724255
23009,0.07662724
23010,0.007028196
23011,0.135046393
23012,0.004136769
23013,0.069062449
23014,0.079666637
23015,0.062139291
23016,0.0136665
23017,0.534537911
23018,0.02337027
23019,0.007811748
23020,0.055452257
23021,0.018620687
23022,0.013480008
23023,0.018465955
23024,0.107580997
23025,0.008892233
23026,0.059079237
23027,0.020957038
23028,0.02007911
23029,0.013099474
23030,0.005887196
23031,0.026742145
23032,0.01802201
23033,0.094424337
23034,0.013969142
23035,0.112048768
23036,0.06284409
23037,0.363016725
23038,0.010629916
23039,0.025084771
23040,0.008229795
23041,0.02158118
23042,0.487399518
23043,0.023533043
23044,0.01328838
23045,0.009735842
23046,0.028651696
23047,0.006073802
23048,0.061263114
23049,0.167337552
23050,0.017890977
23051,0.05851857
23052,0.282188505
23053,0.149278343
23054,0.012276067
23055,0.004198676
23056,0.031664837
23057,0.007839134
23058,0.003755277
23059,0.016935207
23060,0.040942222
23061,0.011263546
23062,0.007775767
23063,0.004700817
23064,0.012160234
23065,0.080699787
23066,0.011707666
23067,0.009370911
23068,0.004818685
23069,0.015789377
23070,0.022043569
23071,0.038991075
23072,0.024078207
23073,0.045325603
23074,0.020889159
23075,0.027847998
23076,0.028501144
23077,0.028838843
23078,0.107317179
23079,0.020740386
23080,0.185398638
23081,0.014217967
23082,0.004593968
23083,0.023326946
23084,0.048523627
23085,0.011809486
23086,0.013594319
23087,0.059507322
23088,0.030035922
23089,0.011869244
23090,0.02407404
23091,0.005194067
23092,0.019494783
23093,0.014732793
23094,0.019689877
23095,0.024051616
23096,0.022542881
23097,0.065505639
23098,0.015257774
23099,0.608911753
23100,0.08328519
23101,0.015724242
23102,0.020195525
23103,0.009090086
23104,0.016455414
23105,0.004237511
23106,0.008234611
23107,0.007102243
23108,0.078275926
23109,0.013312515
23110,0.007991033
23111,0.003879336
23112,0.017536508
23113,0.011511241
23114,0.205086127
23115,0.029571908
23116,0.012020232
23117,0.02110078
23118,0.027172055
23119,0.049642969
23120,0.058060981
23121,0.01557953
23122,0.04906429
23123,0.024922427
23124,0.007903402
23125,0.251639396
23126,0.010555045
23127,0.009974286
23128,0.011662588
23129,0.019964756
23130,0.008673526
23131,0.023210445
23132,0.007371678
23133,0.023519458
23134,0.061277423
23135,0.025116941
23136,0.01030886
23137,0.011738609
23138,0.58838886
23139,0.067407452
23140,0.048319336
23141,0.015104814
23142,0.070681281
23143,0.005881643
23144,0.050453555
23145,0.450340301
23146,0.019314444
23147,0.008742872
23148,0.006255125
23149,0.017375307
23150,0.016576728
23151,0.023037847
23152,0.078904688
23153,0.006131013
23154,0.034284405
23155,0.038372036
23156,0.005881562
23157,0.00622875
23158,0.048965305
23159,0.045621183
23160,0.012446787
23161,0.252722353
23162,0.038751911
23163,0.004148429
23164,0.021297202
23165,0.020339573
23166,0.035655238
23167,0.055630278
23168,0.005797187
23169,0.020223998
23170,0.529931962
23171,0.01976656
23172,0.176892534
23173,0.022085851
23174,0.01202136
23175,0.037952583
23176,0.022951635
23177,0.004782984
23178,0.129367128
23179,0.044156656
23180,0.069514416
23181,0.016446834
23182,0.017206021
23183,0.039006911
23184,0.013895549
23185,0.006594743
23186,0.071502924
23187,0.051444404
23188,0.087661758
23189,0.01106009
23190,0.095750585
23191,0.02335364
23192,0.0206066
23193,0.033088405
23194,0.007584338
23195,0.129643559
23196,0.0043911
23197,0.00812339
23198,0.004840692
23199,0.008361811
23200,0.025586592
23201,0.013955186
23202,0.01749412
23203,0.087173849
23204,0.00789436
23205,0.02397291
23206,0.013989063
23207,0.034283668
23208,0.010975455
23209,0.007960567
23210,0.01311737
23211,0.395912915
23212,0.013332861
23213,0.074386708
23214,0.010170128
23215,0.037290245
23216,0.026712693
23217,0.004876966
23218,0.02134731
23219,0.013601028
23220,0.021462977
23221,0.057984624
23222,0.091833666
23223,0.134510711
23224,0.050603051
23225,0.010126338
23226,0.019913515
23227,0.02326126
23228,0.031681579
23229,0.007568561
23230,0.019135902
23231,0.042934809
23232,0.185848832
23233,0.469679534
23234,0.097658336
23235,0.04310675
23236,0.010204633
23237,0.102059923
23238,0.016397571
23239,0.016710602
23240,0.013922206
23241,0.009598077
23242,0.005155659
23243,0.019568373
23244,0.029567817
23245,0.009503786
23246,0.014434849
23247,0.009765613
23248,0.021185098
23249,0.043161873
23250,0.168431595
23251,0.3956967
23252,0.238553539
23253,0.005718186
23254,0.00589714
23255,0.007188828
23256,0.06782084
23257,0.043233771
23258,0.107514992
23259,0.111269265
23260,0.011314474
23261,0.089173384
23262,0.005287019
23263,0.040951226
23264,0.005829981
23265,0.011779841
23266,0.003560079
23267,0.078864172
23268,0.135103747
23269,0.016533976
23270,0.062148493
23271,0.005426064
23272,0.03920598
23273,0.00715685
23274,0.103591636
23275,0.500914872
23276,0.017699676
23277,0.15758796
23278,0.015989695
23279,0.083394833
23280,0.05346027
23281,0.026947316
23282,0.008244649
23283,0.017184937
23284,0.069702387
23285,0.003246274
23286,0.067078568
23287,0.005981906
23288,0.072774604
23289,0.037432004
23290,0.037310168
23291,0.042108774
23292,0.014761436
23293,0.009383717
23294,0.006876404
23295,0.064632237
23296,0.031779569
23297,0.068359926
23298,0.029359326
23299,0.033099741
23300,0.010546946
23301,0.043194961
23302,0.004320922
23303,0.095322408
23304,0.082843997
23305,0.070136309
23306,0.09414091
23307,0.02175252
23308,0.043562058
23309,0.002941605
23310,0.018043935
23311,0.221286729
23312,0.056741141
23313,0.009397498
23314,0.009282526
23315,0.012778218
23316,0.004907599
23317,0.350554019
23318,0.004678442
23319,0.006556964
23320,0.040230263
23321,0.020291248
23322,0.040879712
23323,0.240000263
23324,0.006903668
23325,0.06757769
23326,0.03332084
23327,0.053114116
23328,0.004984573
23329,0.017329693
23330,0.006040919
23331,0.004938771
23332,0.019816414
23333,0.05549489
23334,0.019838357
23335,0.006765773
23336,0.013957889
23337,0.052501433
23338,0.017227359
23339,0.031476345
23340,0.017356576
23341,0.006174549
23342,0.014851345
23343,0.004728556
23344,0.004373501
23345,0.023183759
23346,0.025141574
23347,0.020466981
23348,0.096054822
23349,0.012063436
23350,0.012477443
23351,0.015010784
23352,0.007428095
23353,0.084598303
23354,0.004727034
23355,0.014380085
23356,0.061861757
23357,0.033870269
23358,0.007419999
23359,0.027146744
23360,0.422727495
23361,0.031593665
23362,0.023393404
23363,0.142406538
23364,0.054157618
23365,0.009256585
23366,0.032300089
23367,0.063558288
23368,0.047032569
23369,0.015103525
23370,0.03657667
23371,0.101039805
23372,0.020951334
23373,0.007236161
23374,0.005107876
23375,0.007785209
23376,0.024184154
23377,0.013794593
23378,0.009569961
23379,0.009587504
23380,0.040477157
23381,0.364508301
23382,0.086380169
23383,0.017581675
23384,0.007156925
23385,0.02919068
23386,0.053888906
23387,0.026096666
23388,0.006021806
23389,0.021469818
23390,0.008202048
23391,0.01240169
23392,0.004684218
23393,0.301281512
23394,0.016415047
23395,0.065050922
23396,0.033418361
23397,0.014655747
23398,0.007762008
23399,0.020756833
23400,0.067263968
23401,0.01195498
23402,0.117234625
23403,0.006890101
23404,0.007717833
23405,0.04351081
23406,0.008968766
23407,0.009689863
23408,0.016140154
23409,0.007544002
23410,0.028514173
23411,0.126237512
23412,0.004848929
23413,0.025171241
23414,0.005026761
23415,0.055039179
23416,0.008785278
23417,0.005050762
23418,0.008316592
23419,0.010180396
23420,0.005005549
23421,0.023158854
23422,0.027853886
23423,0.007683138
23424,0.136678293
23425,0.064271092
23426,0.046416141
23427,0.062208787
23428,0.046996817
23429,0.544821501
23430,0.006073333
23431,0.015592055
23432,0.074793011
23433,0.034708656
23434,0.009529342
23435,0.080950327
23436,0.018125789
23437,0.009630533
23438,0.046807859
23439,0.139912203
23440,0.082847089
23441,0.011309018
23442,0.042763814
23443,0.017343193
23444,0.239769697
23445,0.03871306
23446,0.003653932
23447,0.018361583
23448,0.017580679
23449,0.079967573
23450,0.014138808
23451,0.012286654
23452,0.004556222
23453,0.035945851
23454,0.003212756
23455,0.005695437
23456,0.032164864
23457,0.074312612
23458,0.011696124
23459,0.528579295
23460,0.012047915
23461,0.029917749
23462,0.020934362
23463,0.022928735
23464,0.02678336
23465,0.040151581
23466,0.004624145
23467,0.007833281
23468,0.025981264
23469,0.036050189
23470,0.069485828
23471,0.109084591
23472,0.272592872
23473,0.017185874
23474,0.643749297
23475,0.006112214
23476,0.011375831
23477,0.009138064
23478,0.102170169
23479,0.009608173
23480,0.005539442
23481,0.0055597
23482,0.704592824
23483,0.013023873
23484,0.023133362
23485,0.076164544
23486,0.010494041
23487,0.099892452
23488,0.028879873
23489,0.006718609
23490,0.062286571
23491,0.333921194
23492,0.008578004
23493,0.835528612
23494,0.00763803
23495,0.029087175
23496,0.143175319
23497,0.015934924
23498,0.006435245
23499,0.54790014
23500,0.033129234
23501,0.040371183
23502,0.008159366
23503,0.009058928
23504,0.003348345
23505,0.047919277
23506,0.031486727
23507,0.037251145
23508,0.054215305
23509,0.007267193
23510,0.013706188
23511,0.025862211
23512,0.066155873
23513,0.006128445
23514,0.059454773
23515,0.013329073
23516,0.015639676
23517,0.012960758
23518,0.034336749
23519,0.023511192
23520,0.004475891
23521,0.031288322
23522,0.085411713
23523,0.015858825
23524,0.004580365
23525,0.026015259
23526,0.009671257
23527,0.086445749
23528,0.111096367
23529,0.010392424
23530,0.016564235
23531,0.013579621
23532,0.007098041
23533,0.603258312
23534,0.058868174
23535,0.00565645
23536,0.004374982
23537,0.004898091
23538,0.025095714
23539,0.343452424
23540,0.102268279
23541,0.002907503
23542,0.0758214
23543,0.013838377
23544,0.00927535
23545,0.034595061
23546,0.006784441
23547,0.006866925
23548,0.006709082
23549,0.014791507
23550,0.038399279
23551,0.006866147
23552,0.024396349
23553,0.009542678
23554,0.094362646
23555,0.016586613
23556,0.011903844
23557,0.008798108
23558,0.44345659
23559,0.032117408
23560,0.020095915
23561,0.009516434
23562,0.022013234
23563,0.040154021
23564,0.57183814
23565,0.123842165
23566,0.009020877
23567,0.147728071
23568,0.025848784
23569,0.01475869
23570,0.011913248
23571,0.012581732
23572,0.066335261
23573,0.051375035
23574,0.057438012
23575,0.008816891
23576,0.017142065
23577,0.013990169
23578,0.032684077
23579,0.0104282
23580,0.0709159
23581,0.029673655
23582,0.010790699
23583,0.025124272
23584,0.015624254
23585,0.031329818
23586,0.037457965
23587,0.026085667
23588,0.033025898
23589,0.009072978
23590,0.008179883
23591,0.018583093
23592,0.018469458
23593,0.016793109
23594,0.00750533
23595,0.062202238
23596,0.005815188
23597,0.016270638
23598,0.01133296
23599,0.013851782
23600,0.008071236
23601,0.024692005
23602,0.036546633
